sn,streamtype,timestamp,level,invalid_the_geom
171865,Trash,04/24/2014 04:39:00 PM,YELLOW,"(39.9487, -75.1778)"
173144,Trash,04/24/2014 04:38:00 PM,YELLOW,"(39.94864503, -75.17899271)"
174287,Trash,04/24/2014 04:38:00 PM,YELLOW,"(39.9849, -75.1322)"
1400015,Trash,04/24/2014 04:24:00 PM,YELLOW,"(39.93486563, -75.17927199)"
173050,Trash,04/24/2014 04:22:00 PM,YELLOW,"(39.9803, -75.1286)"
171984,Trash,04/24/2014 04:17:00 PM,GREEN,"(39.94091363, -75.14412682)"
173150,Trash,04/24/2014 04:11:00 PM,RED,"(39.93158248, -75.16092188)"
173120,Trash,04/24/2014 04:07:00 PM,GREEN,"(39.92657405, -75.23305901)"
173221,Trash,04/24/2014 04:03:00 PM,GREEN,"(39.9272, -75.2318)"
173252,Trash,04/24/2014 03:58:00 PM,GREEN,"(39.92813351, -75.2304175)"
174550,Trash,04/24/2014 03:56:00 PM,YELLOW,"(39.9366, -75.1669)"
174553,Trash,04/24/2014 03:54:00 PM,YELLOW,"(39.93574396, -75.16708735)"
173037,Trash,04/24/2014 03:54:00 PM,GREEN,"(39.929, -75.2292)"
173218,Trash,04/24/2014 03:53:00 PM,GREEN,"(39.92931518, -75.22921609)"
173246,Trash,04/24/2014 03:51:00 PM,GREEN,"(39.9302, -75.2276)"
174552,Trash,04/24/2014 03:50:00 PM,YELLOW,"(39.9292, -75.1685)"
171865,Trash,04/24/2014 03:50:00 PM,YELLOW,"(39.9487, -75.1778)"
173201,Trash,04/24/2014 03:48:00 PM,GREEN,"(39.9322, -75.2247)"
174563,Trash,04/24/2014 03:47:00 PM,YELLOW,"(39.9279, -75.1689)"
173234,Trash,04/24/2014 03:47:00 PM,GREEN,"(39.9325383, -75.22449808)"
172062,Trash,04/24/2014 03:45:00 PM,GREEN,"(39.94490411, -75.16843714)"
173286,Trash,04/24/2014 03:42:00 PM,YELLOW,"(39.9242, -75.1694)"
171888,Trash,04/24/2014 03:34:00 PM,YELLOW,"(39.94552749, -75.17982682)"
173277,Trash,04/24/2014 03:24:00 PM,YELLOW,"(39.9244, -75.1699)"
174531,Trash,04/24/2014 03:21:00 PM,YELLOW,"(39.9291, -75.1688)"
174548,Trash,04/24/2014 03:14:00 PM,YELLOW,"(39.93580411, -75.16734484)"
174287,Trash,04/24/2014 02:56:00 PM,YELLOW,"(39.9849, -75.1322)"
173236,Trash,04/24/2014 02:16:00 PM,GREEN,"(39.9603, -75.197)"
173090,Trash,04/24/2014 02:13:00 PM,GREEN,"(39.96064787, -75.1979249)"
173078,Trash,04/24/2014 02:11:00 PM,GREEN,"(39.9613, -75.1989)"
173064,Trash,04/24/2014 02:07:00 PM,GREEN,"(39.96195751, -75.20016899)"
173073,Trash,04/24/2014 02:05:00 PM,GREEN,"(39.9627, -75.2016)"
173283,Trash,04/24/2014 02:01:00 PM,GREEN,"(39.96287724, -75.20193686)"
173056,Trash,04/24/2014 01:59:00 PM,GREEN,"(39.9636, -75.203)"
173154,Trash,04/24/2014 01:56:00 PM,GREEN,"(39.9639, -75.2036)"
173104,Trash,04/24/2014 01:53:00 PM,RED,"(40.0358, -75.1748)"
173062,Trash,04/24/2014 01:52:00 PM,RED,"(40.0357, -75.1748)"
171939,Trash,04/24/2014 01:51:00 PM,GREEN,"(39.94113831, -75.14581609)"
173103,Trash,04/24/2014 01:50:00 PM,GREEN,"(39.965, -75.2054)"
173098,Trash,04/24/2014 01:45:00 PM,GREEN,"(39.965, -75.2056)"
173096,Trash,04/24/2014 01:43:00 PM,GREEN,"(39.9658, -75.2067)"
173132,Trash,04/24/2014 01:38:00 PM,GREEN,"(39.9672, -75.209)"
173102,Trash,04/24/2014 01:37:00 PM,GREEN,"(39.9677, -75.2098)"
172149,Trash,04/24/2014 01:35:00 PM,YELLOW,"(39.9495, -75.1758)"
171888,Trash,04/24/2014 01:14:00 PM,GREEN,"(39.94552749, -75.17982682)"
174211,Trash,04/24/2014 01:13:00 PM,GREEN,"(40.0089, -75.1507)"
171640,Trash,04/24/2014 01:12:00 PM,GREEN,"(39.95376708, -75.16656364)"
172148,Trash,04/24/2014 01:09:00 PM,YELLOW,"(39.99713984, -75.16720962)"
173161,Trash,04/24/2014 01:07:00 PM,GREEN,"(40.034, -75.046)"
173245,Trash,04/24/2014 01:04:00 PM,YELLOW,"(39.9254, -75.2343)"
173232,Trash,04/24/2014 12:57:00 PM,YELLOW,"(40.00009591, -75.16644099)"
173231,Trash,04/24/2014 12:56:00 PM,GREEN,"(40.0005, -75.1665)"
173269,Trash,04/24/2014 12:52:00 PM,GREEN,"(40.003, -75.1659)"
173241,Trash,04/24/2014 12:51:00 PM,GREEN,"(40.00321917, -75.16597999)"
172056,Trash,04/24/2014 12:44:00 PM,GREEN,"(39.9415, -75.1491)"
174866,Trash,04/24/2014 12:43:00 PM,GREEN,"(40.00937396, -75.1513249)"
1401955,Trash,04/24/2014 12:38:00 PM,YELLOW,"(40.05692035, -75.14083289)"
171909,Trash,04/24/2014 12:33:00 PM,GREEN,"(39.9418, -75.1506)"
172039,Trash,04/24/2014 12:32:00 PM,GREEN,"(40.00419574, -75.17402892)"
1401928,Trash,04/24/2014 12:32:00 PM,YELLOW,"(39.9608485, -75.23280908)"
171922,Trash,04/24/2014 12:32:00 PM,RED,"(39.9418, -75.1506)"
1401889,Trash,04/24/2014 12:32:00 PM,GREEN,"(39.96084112, -75.23300385)"
173059,Trash,04/24/2014 12:25:00 PM,GREEN,"(40.00589833, -75.18659056)"
171953,Trash,04/24/2014 12:24:00 PM,YELLOW,"(40.0381, -75.1302)"
173092,Trash,04/24/2014 12:23:00 PM,GREEN,"(39.96870682, -75.21141617)"
174547,Trash,04/24/2014 12:22:00 PM,GREEN,"(40.0184, -75.2138)"
173230,Trash,04/24/2014 12:20:00 PM,YELLOW,"(40.03457804, -75.13083219)"
173075,Trash,04/24/2014 12:19:00 PM,GREEN,"(39.96689722, -75.20955265)"
173123,Trash,04/24/2014 12:18:00 PM,YELLOW,"(40.0333, -75.1311)"
173175,Trash,04/24/2014 12:18:00 PM,GREEN,"(40.0583, -75.1894)"
173087,Trash,04/24/2014 12:16:00 PM,GREEN,"(40.0584, -75.1895)"
173069,Trash,04/24/2014 12:14:00 PM,GREEN,"(40.0593, -75.1903)"
173066,Trash,04/24/2014 12:11:00 PM,GREEN,"(40.0591, -75.1901)"
173088,Trash,04/24/2014 12:11:00 PM,GREEN,"(39.9655, -75.2061)"
173138,Trash,04/24/2014 12:10:00 PM,GREEN,"(40.06, -75.1909)"
172230,Trash,04/24/2014 12:08:00 PM,GREEN,"(40.0604, -75.1913)"
1402163,Trash,04/24/2014 12:07:00 PM,RED,"(39.92390238, -75.17787802)"
173070,Trash,04/24/2014 12:06:00 PM,GREEN,"(39.96516035, -75.20536437)"
173174,Trash,04/24/2014 12:06:00 PM,GREEN,"(39.941235, -75.14647091)"
172242,Trash,04/24/2014 12:05:00 PM,GREEN,"(40.0612, -75.1919)"
173076,Trash,04/24/2014 12:03:00 PM,GREEN,"(39.9643, -75.2041)"
174289,Trash,04/24/2014 12:00:00 PM,GREEN,"(39.95483085, -75.18327794)"
173101,Trash,04/24/2014 12:00:00 PM,GREEN,"(39.9639, -75.2033)"
174452,Trash,04/24/2014 11:58:00 AM,GREEN,"(40.0694, -75.1997)"
172053,Trash,04/24/2014 11:57:00 AM,GREEN,"(39.96329163, -75.20232408)"
174447,Trash,04/24/2014 11:55:00 AM,GREEN,"(40.07197389, -75.20189656)"
174300,Trash,04/24/2014 11:53:00 AM,GREEN,"(40.0731, -75.2027)"
171972,Trash,04/24/2014 11:49:00 AM,GREEN,"(39.94821083, -75.15592641)"
174242,Trash,04/24/2014 11:48:00 AM,RED,"(39.93326737, -75.17016034)"
171822,Trash,04/24/2014 11:46:00 AM,GREEN,"(39.95439028, -75.16330729)"
173111,Trash,04/24/2014 11:39:00 AM,GREEN,"(39.9615, -75.1992)"
172223,Trash,04/24/2014 11:34:00 AM,GREEN,"(39.95234733, -75.1627502)"
1401897,Trash,04/24/2014 11:31:00 AM,GREEN,"(39.94377015, -75.18195291)"
1400013,Trash,04/24/2014 11:30:00 AM,GREEN,"(40.07439759, -75.20384945)"
171933,Trash,04/24/2014 11:29:00 AM,GREEN,"(39.9482, -75.1426)"
174241,Trash,04/24/2014 11:29:00 AM,GREEN,"(40.07386568, -75.20309464)"
173077,Trash,04/24/2014 11:27:00 AM,GREEN,"(39.9418, -75.1808)"
174224,Trash,04/24/2014 11:27:00 AM,GREEN,"(40.07195977, -75.20154292)"
174761,Trash,04/24/2014 11:25:00 AM,GREEN,"(40.071078, -75.20099697)"
174430,Trash,04/24/2014 11:23:00 AM,GREEN,"(40.0706, -75.2006)"
173060,Trash,04/24/2014 11:23:00 AM,GREEN,"(39.9602, -75.1967)"
1401898,Trash,04/24/2014 11:23:00 AM,GREEN,"(39.942866, -75.17537)"
174448,Trash,04/24/2014 11:22:00 AM,GREEN,"(40.06961642, -75.19970344)"
174217,Trash,04/24/2014 11:20:00 AM,GREEN,"(40.0681, -75.1979)"
174276,Trash,04/24/2014 11:17:00 AM,GREEN,"(39.9558, -75.1911)"
173173,Trash,04/24/2014 11:15:00 AM,GREEN,"(40.0652, -75.1957)"
1401904,Trash,04/24/2014 11:14:00 AM,GREEN,"(39.9402852, -75.17597753)"
172243,Trash,04/24/2014 11:12:00 AM,GREEN,"(40.0629, -75.193)"
174297,Trash,04/24/2014 11:11:00 AM,GREEN,"(39.955, -75.1853)"
172216,Trash,04/24/2014 11:11:00 AM,GREEN,"(40.0611, -75.1917)"
174863,Trash,04/24/2014 11:10:00 AM,GREEN,"(39.95494935, -75.18354099)"
173035,Trash,04/24/2014 11:09:00 AM,GREEN,"(40.0602, -75.1911)"
173140,Trash,04/24/2014 11:08:00 AM,GREEN,"(40.06, -75.191)"
174230,Trash,04/24/2014 11:07:00 AM,YELLOW,"(39.94234548, -75.17926109)"
173136,Trash,04/24/2014 11:07:00 AM,GREEN,"(40.0598, -75.1907)"
171890,Trash,04/24/2014 11:06:00 AM,GREEN,"(39.9424, -75.1556)"
173122,Trash,04/24/2014 11:06:00 AM,GREEN,"(40.0592, -75.1902)"
173041,Trash,04/24/2014 11:04:00 AM,GREEN,"(40.0585, -75.1894)"
173273,Trash,04/24/2014 11:03:00 AM,GREEN,"(40.0583, -75.1892)"
173135,Trash,04/24/2014 11:02:00 AM,GREEN,"(40.0579, -75.1887)"
174764,Trash,04/24/2014 11:02:00 AM,GREEN,"(39.95462056, -75.18100828)"
1401964,Trash,04/24/2014 11:02:00 AM,GREEN,"(39.96257299, -75.24668284)"
174856,Trash,04/24/2014 11:02:00 AM,GREEN,"(39.9549, -75.1809)"
171873,Trash,04/24/2014 11:01:00 AM,RED,"(39.9432, -75.1619)"
173113,Trash,04/24/2014 11:01:00 AM,GREEN,"(40.0569, -75.1881)"
173115,Trash,04/24/2014 10:59:00 AM,GREEN,"(40.05546381, -75.18725691)"
174284,Trash,04/24/2014 10:58:00 AM,GREEN,"(39.95480542, -75.18376053)"
173265,Trash,04/24/2014 10:55:00 AM,GREEN,"(40.0547, -75.1869)"
173072,Trash,04/24/2014 10:53:00 AM,GREEN,"(40.0547, -75.1868)"
173224,Trash,04/24/2014 10:52:00 AM,GREEN,"(40.054, -75.1865)"
174221,Trash,04/24/2014 10:43:00 AM,GREEN,"(39.99526165, -75.13963411)"
173152,Trash,04/24/2014 10:42:00 AM,YELLOW,"(40.05325723, -75.1861909)"
173170,Trash,04/24/2014 10:39:00 AM,RED,"(40.0518, -75.1853)"
172235,Trash,04/24/2014 10:34:00 AM,RED,"(40.0518, -75.1853)"
172220,Trash,04/24/2014 10:32:00 AM,GREEN,"(40.05122667, -75.18496707)"
1401931,Trash,04/24/2014 10:30:00 AM,GREEN,"(39.97455103, -75.26031249)"
173040,Trash,04/24/2014 10:29:00 AM,GREEN,"(40.04979323, -75.18427318)"
173062,Trash,04/24/2014 10:29:00 AM,RED,"(40.0357, -75.1748)"
173148,Trash,04/24/2014 10:27:00 AM,YELLOW,"(40.0493, -75.184)"
1401885,Trash,04/24/2014 10:26:00 AM,GREEN,"(39.97811099, -75.26701802)"
1401913,Trash,04/24/2014 10:26:00 AM,GREEN,"(39.97640092, -75.26421779)"
1401956,Trash,04/24/2014 10:26:00 AM,GREEN,"(39.99647945, -75.1136502)"
1401907,Trash,04/24/2014 10:26:00 AM,GREEN,"(39.95856842, -75.21412875)"
173207,Trash,04/24/2014 10:26:00 AM,GREEN,"(40.049, -75.1838)"
1401908,Trash,04/24/2014 10:26:00 AM,GREEN,"(39.95878027, -75.21408189)"
173259,Trash,04/24/2014 10:24:00 AM,GREEN,"(40.0482, -75.1834)"
174469,Trash,04/24/2014 10:24:00 AM,RED,"(40.00477258, -75.15195364)"
173039,Trash,04/24/2014 10:23:00 AM,GREEN,"(40.0481, -75.1833)"
173151,Trash,04/24/2014 10:21:00 AM,GREEN,"(40.0469, -75.1828)"
1401910,Trash,04/24/2014 10:21:00 AM,GREEN,"(39.97796711, -75.26677125)"
173217,Trash,04/24/2014 10:21:00 AM,GREEN,"(40.047, -75.1828)"
1401906,Trash,04/24/2014 10:21:00 AM,GREEN,"(39.97805731, -75.2669428)"
173195,Trash,04/24/2014 10:19:00 AM,GREEN,"(40.04593963, -75.18228775)"
173194,Trash,04/24/2014 10:18:00 AM,GREEN,"(40.04583019, -75.18211225)"
1401918,Trash,04/24/2014 10:16:00 AM,GREEN,"(39.97889589, -75.26827854)"
173186,Trash,04/24/2014 10:16:00 AM,YELLOW,"(40.04492976, -75.18170921)"
173209,Trash,04/24/2014 10:15:00 AM,GREEN,"(39.9533, -75.2174)"
173044,Trash,04/24/2014 10:15:00 AM,GREEN,"(40.04365441, -75.18115213)"
1401888,Trash,04/24/2014 10:14:00 AM,GREEN,"(39.97970412, -75.27018995)"
173237,Trash,04/24/2014 10:13:00 AM,GREEN,"(40.0433, -75.1809)"
172043,Trash,04/24/2014 10:12:00 AM,YELLOW,"(39.955, -75.1699)"
174551,Trash,04/24/2014 10:09:00 AM,GREEN,"(39.99357809, -75.13982682)"
1401894,Trash,04/24/2014 10:08:00 AM,GREEN,"(39.95938471, -75.22088934)"
1401936,Trash,04/24/2014 10:04:00 AM,GREEN,"(39.95987565, -75.22460874)"
174282,Trash,04/24/2014 10:01:00 AM,GREEN,"(39.99209314, -75.1400909)"
174236,Trash,04/24/2014 09:58:00 AM,GREEN,"(40.03674929, -75.17552723)"
174232,Trash,04/24/2014 09:57:00 AM,YELLOW,"(40.03624778, -75.17512025)"
1401950,Trash,04/24/2014 09:55:00 AM,GREEN,"(40.0082, -75.2113)"
1401925,Trash,04/24/2014 09:53:00 AM,GREEN,"(40.00706163, -75.21335475)"
174223,Trash,04/24/2014 09:52:00 AM,GREEN,"(40.0352619, -75.17419358)"
174563,Trash,04/24/2014 09:52:00 AM,YELLOW,"(39.9279, -75.1689)"
174304,Trash,04/24/2014 09:50:00 AM,GREEN,"(40.03497125, -75.17362146)"
174240,Trash,04/24/2014 09:49:00 AM,GREEN,"(39.99201264, -75.1402911)"
174234,Trash,04/24/2014 09:48:00 AM,GREEN,"(40.03437038, -75.17273685)"
173204,Trash,04/24/2014 09:44:00 AM,GREEN,"(40.04334355, -75.18091679)"
1401960,Trash,04/24/2014 09:41:00 AM,GREEN,"(39.98671369, -75.23206053)"
1401946,Trash,04/24/2014 09:39:00 AM,GREEN,"(39.98576423, -75.23196933)"
1401948,Trash,04/24/2014 09:39:00 AM,GREEN,"(39.98583013, -75.23172834)"
172159,Trash,04/24/2014 09:39:00 AM,GREEN,"(39.94958636, -75.1603165)"
1401969,Trash,04/24/2014 09:37:00 AM,GREEN,"(39.98472888, -75.23144676)"
1401954,Trash,04/24/2014 09:36:00 AM,GREEN,"(39.98402601, -75.23134484)"
1401940,Trash,04/24/2014 09:35:00 AM,GREEN,"(39.98415724, -75.23136892)"
1401932,Trash,04/24/2014 09:34:00 AM,GREEN,"(39.98361498, -75.2312)"
172020,Trash,04/24/2014 09:32:00 AM,YELLOW,"(39.94860692, -75.15907318)"
1400007,Trash,04/24/2014 09:30:00 AM,GREEN,"(39.99198083, -75.14008927)"
171737,Trash,04/24/2014 09:30:00 AM,GREEN,"(39.95176991, -75.15911639)"
174235,Trash,04/24/2014 09:26:00 AM,GREEN,"(39.99376987, -75.13995557)"
173267,Trash,04/24/2014 09:24:00 AM,GREEN,"(39.933069, -75.167897)"
172240,Trash,04/24/2014 09:23:00 AM,YELLOW,"(39.94418815, -75.1480337)"
171766,Trash,04/24/2014 09:15:00 AM,GREEN,"(39.9558, -75.1661)"
171865,Trash,04/24/2014 09:14:00 AM,YELLOW,"(39.9487, -75.1778)"
171984,Trash,04/24/2014 09:10:00 AM,GREEN,"(39.94091363, -75.14412682)"
173128,Trash,04/24/2014 09:04:00 AM,RED,"(40.0112, -75.1929)"
171815,Trash,04/24/2014 09:03:00 AM,RED,"(39.95365515, -75.16513825)"
172237,Trash,04/24/2014 09:03:00 AM,RED,"(39.95102467, -75.15353755)"
172058,Trash,04/24/2014 09:00:00 AM,GREEN,"(39.9477, -75.1609)"
173253,Trash,04/24/2014 08:57:00 AM,GREEN,"(40.00847124, -75.19420921)"
174536,Trash,04/24/2014 08:56:00 AM,RED,"(40.00899178, -75.19396093)"
173112,Trash,04/24/2014 08:56:00 AM,GREEN,"(40.0088, -75.1943)"
173216,Trash,04/24/2014 08:54:00 AM,GREEN,"(40.0096, -75.1959)"
174208,Trash,04/24/2014 08:53:00 AM,GREEN,"(39.9745, -75.1834)"
174206,Trash,04/24/2014 08:52:00 AM,GREEN,"(39.9747, -75.1835)"
172197,Trash,04/24/2014 08:46:00 AM,YELLOW,"(39.9611, -75.1448)"
174207,Trash,04/24/2014 08:45:00 AM,GREEN,"(39.9626, -75.1616)"
171961,Trash,04/24/2014 08:45:00 AM,RED,"(39.959, -75.1754)"
174425,Trash,04/24/2014 08:39:00 AM,GREEN,"(40.0266, -75.2098)"
174291,Trash,04/24/2014 08:37:00 AM,GREEN,"(39.96208503, -75.24058391)"
174423,Trash,04/24/2014 08:37:00 AM,GREEN,"(40.03145482, -75.21336437)"
171976,Trash,04/24/2014 08:37:00 AM,GREEN,"(39.95583981, -75.1445663)"
174772,Trash,04/24/2014 08:36:00 AM,GREEN,"(40.032663, -75.214928)"
174770,Trash,04/24/2014 08:35:00 AM,GREEN,"(40.03288626, -75.21465516)"
174442,Trash,04/24/2014 08:32:00 AM,GREEN,"(40.03434908, -75.21604694)"
174781,Trash,04/24/2014 08:28:00 AM,GREEN,"(40.03457804, -75.21730729)"
171928,Trash,04/24/2014 08:27:00 AM,GREEN,"(40.03565608, -75.2174)"
174286,Trash,04/24/2014 08:23:00 AM,GREEN,"(40.0356425, -75.21748735)"
174277,Trash,04/24/2014 08:23:00 AM,GREEN,"(40.03557661, -75.21731265)"
174298,Trash,04/24/2014 08:20:00 AM,GREEN,"(40.0366, -75.2186)"
174279,Trash,04/24/2014 08:20:00 AM,GREEN,"(40.0367, -75.2188)"
174292,Trash,04/24/2014 08:17:00 AM,GREEN,"(39.9871, -75.1305)"
174758,Trash,04/24/2014 08:15:00 AM,GREEN,"(40.0357, -75.2176)"
174268,Trash,04/24/2014 08:05:00 AM,GREEN,"(40.04, -75.2242)"
174306,Trash,04/24/2014 08:04:00 AM,GREEN,"(40.0401, -75.2244)"
1401961,Trash,04/24/2014 08:04:00 AM,GREEN,"(39.95161636, -75.17023929)"
174285,Trash,04/24/2014 08:02:00 AM,GREEN,"(40.0426, -75.2264)"
1400015,Trash,04/24/2014 08:02:00 AM,YELLOW,"(39.93486563, -75.17927199)"
174278,Trash,04/24/2014 07:58:00 AM,GREEN,"(40.0448, -75.2322)"
174774,Trash,04/24/2014 07:58:00 AM,GREEN,"(40.0459, -75.2326)"
171864,Trash,04/24/2014 07:55:00 AM,GREEN,"(39.94948095, -75.16603248)"
1400015,Trash,04/24/2014 07:28:00 AM,GREEN,"(39.93486563, -75.17927199)"
171854,Trash,04/24/2014 07:25:00 AM,GREEN,"(39.94965497, -75.15384099)"
174749,Trash,04/24/2014 07:15:00 AM,GREEN,"(39.94496992, -75.15979312)"
174211,Trash,04/24/2014 06:51:00 AM,GREEN,"(40.0089, -75.1507)"
171888,Trash,04/24/2014 06:40:00 AM,GREEN,"(39.94552749, -75.17982682)"
171865,Trash,04/24/2014 06:21:00 AM,GREEN,"(39.9487, -75.1778)"
174866,Trash,04/24/2014 06:10:00 AM,GREEN,"(40.00937396, -75.1513249)"
173286,Trash,04/24/2014 06:07:00 AM,GREEN,"(39.9242, -75.1694)"
171930,Trash,04/24/2014 02:13:00 AM,RED,"(39.94132879, -75.1467)"
171967,Trash,04/24/2014 02:11:00 AM,GREEN,"(39.947, -75.1766)"
171921,Trash,04/24/2014 02:11:00 AM,YELLOW,"(39.9414, -75.1477)"
171909,Trash,04/24/2014 02:07:00 AM,RED,"(39.9418, -75.1506)"
171922,Trash,04/24/2014 02:06:00 AM,GREEN,"(39.9418, -75.1506)"
171887,Trash,04/24/2014 02:05:00 AM,YELLOW,"(39.94590282, -75.17468735)"
171918,Trash,04/24/2014 02:05:00 AM,RED,"(39.942, -75.1522)"
171905,Trash,04/24/2014 02:03:00 AM,GREEN,"(39.9373636, -75.2068406)"
172229,Trash,04/24/2014 02:01:00 AM,YELLOW,"(39.94534806, -75.16995364)"
171884,Trash,04/24/2014 02:01:00 AM,RED,"(39.9423, -75.1554)"
172222,Trash,04/24/2014 01:59:00 AM,RED,"(39.94542056, -75.17174828)"
172213,Trash,04/24/2014 01:58:00 AM,YELLOW,"(39.94619886, -75.16985633)"
171969,Trash,04/24/2014 01:52:00 AM,YELLOW,"(39.9444, -75.1717)"
172204,Trash,04/24/2014 01:52:00 AM,YELLOW,"(39.9447, -75.1501)"
171863,Trash,04/24/2014 01:51:00 AM,YELLOW,"(39.9446, -75.1736)"
172130,Trash,04/24/2014 01:49:00 AM,YELLOW,"(39.9432, -75.1503)"
171868,Trash,04/24/2014 01:47:00 AM,YELLOW,"(39.94517814, -75.17706093)"
171932,Trash,04/24/2014 01:43:00 AM,GREEN,"(39.9411, -75.144)"
172100,Trash,04/24/2014 01:41:00 AM,GREEN,"(39.94, -75.1442)"
171984,Trash,04/24/2014 01:41:00 AM,YELLOW,"(39.94091363, -75.14412682)"
174535,Trash,04/24/2014 01:40:00 AM,GREEN,"(39.97882609, -75.15801913)"
171959,Trash,04/24/2014 01:38:00 AM,YELLOW,"(39.9526, -75.1781)"
172069,Trash,04/24/2014 01:32:00 AM,YELLOW,"(39.95793849, -75.17691953)"
171979,Trash,04/24/2014 01:29:00 AM,YELLOW,"(39.9444332, -75.14502402)"
172239,Trash,04/24/2014 01:24:00 AM,YELLOW,"(39.9443, -75.1477)"
171894,Trash,04/24/2014 01:23:00 AM,YELLOW,"(39.94324219, -75.14733219)"
172088,Trash,04/24/2014 01:22:00 AM,YELLOW,"(39.9608, -75.1715)"
172144,Trash,04/24/2014 01:21:00 AM,YELLOW,"(39.94344113, -75.1488502)"
171871,Trash,04/24/2014 01:16:00 AM,YELLOW,"(39.9428933, -75.15875364)"
171975,Trash,04/24/2014 01:15:00 AM,YELLOW,"(39.94311105, -75.16029464)"
171758,Trash,04/24/2014 01:15:00 AM,YELLOW,"(39.9520373, -75.159109)"
171993,Trash,04/24/2014 01:15:00 AM,YELLOW,"(39.9604, -75.168)"
174870,Trash,04/24/2014 01:14:00 AM,YELLOW,"(40.02907394, -75.1468)"
172110,Trash,04/24/2014 01:13:00 AM,YELLOW,"(39.961, -75.1665)"
171886,Trash,04/24/2014 01:12:00 AM,YELLOW,"(39.94382056, -75.1673088)"
171615,Trash,04/24/2014 01:08:00 AM,YELLOW,"(39.9633, -75.1693)"
171641,Trash,04/24/2014 01:05:00 AM,GREEN,"(39.9636, -75.1708)"
172166,Trash,04/24/2014 01:03:00 AM,YELLOW,"(39.94540563, -75.15148927)"
172155,Trash,04/24/2014 01:03:00 AM,YELLOW,"(39.94524113, -75.15016326)"
172138,Trash,04/24/2014 01:01:00 AM,YELLOW,"(39.9444, -75.155)"
172136,Trash,04/24/2014 01:00:00 AM,YELLOW,"(39.94495476, -75.1483498)"
172160,Trash,04/24/2014 01:00:00 AM,YELLOW,"(39.9447, -75.1466)"
172165,Trash,04/24/2014 12:59:00 AM,YELLOW,"(39.94446017, -75.1450663)"
172031,Trash,04/24/2014 12:59:00 AM,YELLOW,"(39.94476946, -75.15809115)"
172124,Trash,04/24/2014 12:58:00 AM,GREEN,"(39.9452, -75.1593)"
174749,Trash,04/24/2014 12:57:00 AM,RED,"(39.94496992, -75.15979312)"
171964,Trash,04/24/2014 12:57:00 AM,YELLOW,"(39.9541, -75.1764)"
171775,Trash,04/24/2014 12:55:00 AM,GREEN,"(39.9506, -75.1772)"
1401916,Trash,04/24/2014 12:55:00 AM,YELLOW,"(39.94902515, -75.14389756)"
172128,Trash,04/24/2014 12:54:00 AM,YELLOW,"(39.9458, -75.1668)"
171752,Trash,04/24/2014 12:52:00 AM,YELLOW,"(39.95, -75.1435)"
171784,Trash,04/24/2014 12:51:00 AM,YELLOW,"(39.95088917, -75.17584484)"
172189,Trash,04/24/2014 12:49:00 AM,GREEN,"(39.9466, -75.1628)"
171816,Trash,04/24/2014 12:48:00 AM,YELLOW,"(39.95223851, -75.17550536)"
171779,Trash,04/24/2014 12:47:00 AM,YELLOW,"(39.95373, -75.17523)"
171998,Trash,04/24/2014 12:47:00 AM,YELLOW,"(39.94449011, -75.14494798)"
172207,Trash,04/24/2014 12:46:00 AM,YELLOW,"(39.9461, -75.1595)"
172063,Trash,04/24/2014 12:46:00 AM,YELLOW,"(39.95589046, -75.17450729)"
172067,Trash,04/24/2014 12:45:00 AM,YELLOW,"(39.9373636, -75.2068406)"
172158,Trash,04/24/2014 12:43:00 AM,YELLOW,"(39.9469, -75.1545)"
171929,Trash,04/24/2014 12:43:00 AM,RED,"(39.9583, -75.1688)"
171852,Trash,04/24/2014 12:42:00 AM,YELLOW,"(39.9488974, -75.14749312)"
172225,Trash,04/24/2014 12:42:00 AM,GREEN,"(39.9463, -75.1701)"
171803,Trash,04/24/2014 12:40:00 AM,GREEN,"(39.956, -75.1691)"
172164,Trash,04/24/2014 12:40:00 AM,GREEN,"(39.9474, -75.1577)"
171991,Trash,04/24/2014 12:39:00 AM,GREEN,"(39.95170581, -75.1704088)"
172058,Trash,04/24/2014 12:38:00 AM,YELLOW,"(39.9477, -75.1609)"
1401961,Trash,04/24/2014 12:38:00 AM,RED,"(39.95161636, -75.17023929)"
171854,Trash,04/24/2014 12:35:00 AM,YELLOW,"(39.94965497, -75.15384099)"
171835,Trash,04/24/2014 12:35:00 AM,RED,"(39.94953962, -75.15385405)"
171992,Trash,04/24/2014 12:35:00 AM,YELLOW,"(39.9517, -75.1721)"
171971,Trash,04/24/2014 12:34:00 AM,YELLOW,"(39.9519, -75.1718)"
171668,Trash,04/24/2014 12:33:00 AM,GREEN,"(39.95348, -75.17143)"
171940,Trash,04/24/2014 12:32:00 AM,YELLOW,"(39.9487, -75.1542)"
171956,Trash,04/24/2014 12:31:00 AM,RED,"(39.95448019, -75.17143714)"
173099,Trash,04/24/2014 12:30:00 AM,RED,"(39.9373636, -75.2068406)"
172103,Trash,04/24/2014 12:29:00 AM,GREEN,"(39.95752747, -75.17246245)"
171986,Trash,04/24/2014 12:27:00 AM,YELLOW,"(39.9544, -75.1731)"
171955,Trash,04/24/2014 12:25:00 AM,YELLOW,"(39.94741515, -75.14804676)"
172159,Trash,04/24/2014 12:25:00 AM,YELLOW,"(39.94958636, -75.1603165)"
